,Date,Close,Low,High,weekday_fa,Date_Gregorian
2156,1404/07/28,3057000.0,3057000.0,3086000.0,چهارشنبه,2025-10-20
2157,1404/07/29,3052000.0,3052000.0,3068000.0,پنج‌شنبه,2025-10-21
2158,1404/07/30,3080000.0,3063000.0,3080000.0,جمعه,2025-10-22
2159,1404/08/03,3060000.0,3059000.0,3075000.0,دوشنبه,2025-10-25
2160,1404/08/04,3084000.0,3071000.0,3085000.0,سه‌شنبه,2025-10-26
2161,1404/08/05,3128000.0,3096000.0,3128000.0,چهارشنبه,2025-10-27
2162,1404/08/06,3176000.0,3163000.0,3178000.0,پنج‌شنبه,2025-10-28
2163,1404/08/07,3209000.0,3196000.0,3209000.0,جمعه,2025-10-29
2164,1404/08/10,3207000.0,3207000.0,3235000.0,دوشنبه,2025-11-01
2165,1404/08/11,3218000.0,3190000.0,3218000.0,سه‌شنبه,2025-11-02
2166,1404/08/12,3265000.0,3239000.0,3267000.0,چهارشنبه,2025-11-03
2167,1404/08/13,3224000.0,3224000.0,3257000.0,پنج‌شنبه,2025-11-04
2168,1404/08/14,3203000.0,3188000.0,3212000.0,جمعه,2025-11-05
2169,1404/08/17,3224000.0,3218000.0,3247000.0,دوشنبه,2025-11-08
2170,1404/08/18,3151000.0,3151000.0,3213000.0,سه‌شنبه,2025-11-09
2171,1404/08/19,3115000.0,3114000.0,3131000.0,چهارشنبه,2025-11-10
2172,1404/08/20,3107000.0,3107000.0,3132000.0,پنج‌شنبه,2025-11-11
2173,1404/08/21,3099000.0,3092000.0,3105000.0,جمعه,2025-11-12
2174,1404/08/24,3106000.0,3101000.0,3106000.0,دوشنبه,2025-11-15
2175,1404/08/25,3140000.0,3110000.0,3140000.0,سه‌شنبه,2025-11-16
2176,1404/08/26,3175000.0,3154000.0,3186000.0,چهارشنبه,2025-11-17
2177,1404/08/27,3160000.0,3160000.0,3171000.0,پنج‌شنبه,2025-11-18
2178,1404/08/28,3169000.0,3162000.0,3169000.0,جمعه,2025-11-19
2179,1404/09/01,3198000.0,3172000.0,3199000.0,دوشنبه,2025-11-22
2180,1404/09/02,3251000.0,3209000.0,3251000.0,سه‌شنبه,2025-11-23
2181,1404/09/04,3304000.0,3265000.0,3305000.0,پنج‌شنبه,2025-11-25
2182,1404/09/05,3282000.0,3282000.0,3314000.0,جمعه,2025-11-26
2183,1404/09/08,3273000.0,3273000.0,3300000.0,دوشنبه,2025-11-29
2184,1404/09/09,3274000.0,3259000.0,3274000.0,سه‌شنبه,2025-11-30
2185,1404/09/10,3315000.0,3291000.0,3321000.0,چهارشنبه,2025-12-01
2186,1404/09/11,3340000.0,3320000.0,3340000.0,پنج‌شنبه,2025-12-02
2187,1404/09/12,3380000.0,3349000.0,3380000.0,جمعه,2025-12-03
2188,1404/09/15,3447000.0,3402000.0,3447000.0,دوشنبه,2025-12-06
2189,1404/09/16,3451000.0,3451000.0,3483000.0,سه‌شنبه,2025-12-07
2190,1404/09/17,3482000.0,3454000.0,3482000.0,چهارشنبه,2025-12-08
2191,1404/09/18,3507000.0,3495000.0,3528000.0,پنج‌شنبه,2025-12-09
2192,1404/09/19,3561000.0,3509000.0,3561000.0,جمعه,2025-12-10
2193,1404/09/22,3628000.0,3591000.0,3630000.0,دوشنبه,2025-12-13
2194,1404/09/23,3656000.0,3599000.0,3656000.0,سه‌شنبه,2025-12-14
2195,1404/09/24,3729000.0,3677000.0,3729000.0,چهارشنبه,2025-12-15
2196,1404/09/25,3761000.0,3760000.0,3804000.0,پنج‌شنبه,2025-12-16
2197,1404/09/26,3767000.0,3753000.0,3768000.0,جمعه,2025-12-17
2198,1404/09/29,3861000.0,3805000.0,3861000.0,دوشنبه,2025-12-20
2199,1404/09/30,3898000.0,3885000.0,3906000.0,سه‌شنبه,2025-12-21
2200,1404/10/01,3909000.0,3909000.0,3942000.0,چهارشنبه,2025-12-22
2201,1404/10/02,3936000.0,3914000.0,3937000.0,پنج‌شنبه,2025-12-23
2202,1404/10/03,4029000.0,4002000.0,4029000.0,جمعه,2025-12-24
2203,1404/10/06,4099000.0,4097000.0000000005,4117000.0,دوشنبه,2025-12-27
2204,1404/10/07,4160999.9999999995,4128000.0,4162000.0,سه‌شنبه,2025-12-28
2205,1404/10/08,4123999.9999999995,4123000.0,4199000.0,چهارشنبه,2025-12-29
2206,1404/10/09,4021000.0,4018000.0,4029000.0,پنج‌شنبه,2025-12-30
2207,1404/10/10,4070000.0000000005,3980000.0,4070000.0000000005,جمعه,2025-12-31
2208,1404/10/14,4070999.9999999995,4059999.9999999995,4105000.0000000005,سه‌شنبه,2026-01-04
2209,1404/10/15,4176000.0,4167000.0,4178000.0,چهارشنبه,2026-01-05
2210,1404/10/16,4288000.0,4278000.0,4288000.0,پنج‌شنبه,2026-01-06
2211,1404/10/17,4361000.0,4361000.0,4388000.0,جمعه,2026-01-07
2212,1404/11/08,3982000.0,3964000.0,3982000.0,جمعه,2026-01-28
2213,1404/11/11,3925000.0,3925000.0,4014000.0000000005,دوشنبه,2026-01-31
2214,1404/11/12,3960000.0,3923000.0,3960000.0,سه‌شنبه,2026-02-01
2215,1404/11/13,4053000.0,4048000.0,4054999.9999999995,چهارشنبه,2026-02-02
2216,1404/11/14,4059000.0,4059000.0,4120000.0,پنج‌شنبه,2026-02-03
2217,1404/11/18,4163999.9999999995,4151000.0,4163999.9999999995,دوشنبه,2026-02-07
2218,1404/11/19,4174000.0000000005,4174000.0000000005,4253000.0,سه‌شنبه,2026-02-08
2219,1404/11/20,4069000.0,4069000.0,4099999.9999999995,چهارشنبه,2026-02-09
2220,1404/11/21,4030000.0000000005,4001000.0000000005,4030000.0000000005,پنج‌شنبه,2026-02-10
2221,1404/11/25,3986000.0,3986000.0,4090000.0,دوشنبه,2026-02-14
2222,1404/11/26,3882000.0,3882000.0,3898000.0,سه‌شنبه,2026-02-15
2223,1404/11/27,3823000.0,3800000.0,3823000.0,چهارشنبه,2026-02-16
2224,1404/11/28,3848000.0,3837000.0,3862000.0,پنج‌شنبه,2026-02-17
2225,1404/11/29,3807000.0,3807000.0,3901000.0,جمعه,2026-02-18
2226,1404/12/02,3704000.0,3704000.0,3711000.0,دوشنبه,2026-02-21
2227,1404/12/03,3618000.0,3612000.0,3618000.0,سه‌شنبه,2026-02-22
2228,1404/12/04,3680000.0,3676000.0,3693000.0,چهارشنبه,2026-02-23
2229,1404/12/05,3652000.0,3627000.0,3662000.0,پنج‌شنبه,2026-02-24
2230,1404/12/06,3714000.0,3671000.0,3722000.0,جمعه,2026-02-25
2231,1404/12/09,3693000.0,3693000.0,3750000.0,دوشنبه,2026-02-28
2232,1405/02/16,3714000.0,3714000.0,3714000.0,جمعه,2026-05-06
2233,1405/02/19,3714000.0,3714000.0,3714000.0,دوشنبه,2026-05-09
2234,1405/02/20,3714000.0,3714000.0,3714000.0,سه‌شنبه,2026-05-10
2235,1405/02/21,3714000.0,3714000.0,3714000.0,چهارشنبه,2026-05-11
2236,1405/02/22,3714000.0,3714000.0,3714000.0,پنج‌شنبه,2026-05-12
2237,1405/02/23,3714000.0,3714000.0,3714000.0,جمعه,2026-05-13
2238,1405/02/26,3714000.0,3714000.0,3714000.0,دوشنبه,2026-05-16
2239,1405/02/27,3714000.0,3714000.0,3714000.0,سه‌شنبه,2026-05-17
2240,1405/02/28,3714000.0,3714000.0,3714000.0,چهارشنبه,2026-05-18
2241,1405/02/29,3716000.0,3687000.0,3717000.0,پنج‌شنبه,2026-05-19
2242,1405/02/30,3761000.0,3749000.0,3761000.0,جمعه,2026-05-20
2243,1405/03/02,3832000.0,3815000.0,3832000.0,دوشنبه,2026-05-23
2244,1405/03/03,3910000.0,3895000.0,3910000.0,سه‌شنبه,2026-05-24
2245,1405/03/04,3993000.0,3975000.0,3994000.0,چهارشنبه,2026-05-25
2246,1405/03/05,4074000.0,4032000.0,4074000.0,پنج‌شنبه,2026-05-26
2247,1405/03/09,4152999.9999999995,4147999.9999999995,4152999.9999999995,دوشنبه,2026-05-30
2248,1405/03/10,4237000.0,4234000.0,4237000.0,سه‌شنبه,2026-05-31
2249,1405/03/11,4300000.0,4300000.0,4315000.0,چهارشنبه,2026-06-01
2250,1405/03/12,4345000.0,4326000.0,4346000.0,پنج‌شنبه,2026-06-02
2251,1405/03/13,4359000.0,4356000.0,4362000.0,جمعه,2026-06-03
2252,1405/03/16,4392000.0,4369000.0,4392000.0,دوشنبه,2026-06-06
2253,1405/03/17,4494000.0,4474000.0,4494000.0,سه‌شنبه,2026-06-07
2254,1405/03/19,4541000.0,4517000.0,4541000.0,پنج‌شنبه,2026-06-09
2255,1405/03/20,4593000.0,4586000.0,4603000.0,جمعه,2026-06-10
2256,1405/03/23,4696000.0,4690000.0,4714000.0,دوشنبه,2026-06-13
2257,1405/03/24,4819000.0,4799000.0,4819000.0,سه‌شنبه,2026-06-14
2258,1405/03/25,4980000.0,4930000.0,4983000.0,چهارشنبه,2026-06-15
2259,1405/03/26,5100000.0,5063000.0,5102000.0,پنج‌شنبه,2026-06-16
2260,1405/03/27,5151000.0,5099000.0,5151000.0,جمعه,2026-06-17
2261,1405/03/30,5160000.0,5160000.0,5241000.0,دوشنبه,2026-06-20
2262,1405/03/31,5126000.0,5126000.0,5154000.0,سه‌شنبه,2026-06-21
2263,1405/04/01,5073000.0,5060000.0,5075000.0,چهارشنبه,2026-06-22
2264,1405/04/02,5161000.0,5161000.0,5187000.0,پنج‌شنبه,2026-06-23
2265,1405/04/06,5176000.0,5176000.0,5232000.0,دوشنبه,2026-06-27
2266,1405/04/07,5076000.0,5075000.0,5079000.0,سه‌شنبه,2026-06-28
2267,1405/04/08,5059000.0,5016000.0,5062000.0,چهارشنبه,2026-06-29
2268,1405/04/09,5128000.0,5128000.0,5163000.0,پنج‌شنبه,2026-06-30
2269,1405/04/10,5187000.0,5128000.0,5187000.0,جمعه,2026-07-01
2270,1405/04/16,5312000.0,5284000.0,5312000.0,پنج‌شنبه,2026-07-07
2271,1405/04/17,5287000.0,5287000.0,5332000.0,جمعه,2026-07-08
2272,1405/04/20,5183000.0,5177000.0,5190000.0,دوشنبه,2026-07-11
2273,1405/04/21,5056000.0,5055000.0,5057000.0,سه‌شنبه,2026-07-12
2274,1405/04/22,4967000.0,4941000.0,4967000.0,چهارشنبه,2026-07-13
2275,1405/04/23,4925000.0,4891000.0,4925000.0,پنج‌شنبه,2026-07-14
2276,1405/04/24,4894000.0,4894000.0,4935000.0,جمعه,2026-07-15
2277,1405/04/27,4777000.0,4773000.0,4787000.0,دوشنبه,2026-07-18
2278,1405/04/28,4756000.0,4732000.0,4756000.0,سه‌شنبه,2026-07-19
2279,1405/04/29,4814000.0,4811000.0,4848000.0,چهارشنبه,2026-07-20
2280,1405/04/30,4888000.0,4873000.0,4888000.0,پنج‌شنبه,2026-07-21
2281,1405/04/31,4884000.0,4884000.0,4909000.0,جمعه,2026-07-22
2282,1405/05/03,4894000.0,4880000.0,4919000.0,دوشنبه,2026-07-25
2283,1405/05/04,5002000.0,4975000.0,5003000.0,سه‌شنبه,2026-07-26
2284,1405/05/05,5052000.0,5046000.0,5062000.0,چهارشنبه,2026-07-27
2285,1405/05/06,5109000.0,5090000.0,5109000.0,پنج‌شنبه,2026-07-28
2286,1405/05/07,5075000.0,5055000.0,5078000.0,جمعه,2026-07-29
2287,1405/05/10,5055000.0,5040000.0,5056000.0,دوشنبه,2026-08-01
2288,1405/05/11,5154000.0,5151000.0,5165000.0,سه‌شنبه,2026-08-02
